Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars)
27.22222222,0.24,11.27,290,9.982,0,1020
26.11111111,0.3,9.66,300,9.982,0,1019.9
21.68333333,0.46,8.2271,281,10.3684,0,1020.18
17.77777778,0.6,0,0,9.982,0,1020.4
16.66666667,0.7,0,0,16.1,0,1020.8
14.92777778,0.73,3.2039,181,15.1501,0,1020.84
15.55555556,0.72,6.44,160,16.1,0,1020.6
14.44444444,0.77,3.22,130,16.1,0,1020.8
19.48333333,0.66,10.304,216,15.1501,0,1016.44
13.88888889,0.77,3.22,140,16.1,0,1020.7
13.88888889,0.8,6.44,140,16.1,0,1020.4
13.85,0.82,4.0572,176,15.1501,0,1020.65
16.11111111,0.78,8.05,160,9.982,0,1020.7
17.77777778,0.73,9.66,170,9.982,0,1020.8
22.11666667,0.6,11.9301,174,9.982,0,1020.71
26.11111111,0.42,14.49,190,9.982,0,1020.6
27.77777778,0.38,14.49,170,9.982,0,1020.2
29.72222222,0.3,14.8925,210,10.3684,0,1020.3
31.11111111,0.27,14.49,210,9.982,0,1019.9
32.77777778,0.27,14.49,230,9.982,0,1019.6
31.83888889,0.27,20.5436,211,10.3684,0,1019.16
32.77777778,0.29,17.71,230,9.982,0,1018.3
32.22222222,0.3,16.1,230,9.982,0,1018.2
32.06666667,0.32,17.2431,222,15.5204,0,1017.45
31.11111111,0.33,11.27,240,9.982,0,1017
28.88888889,0.37,9.66,230,9.982,0,1016.4
26.40555556,0.46,8.2271,192,10.3684,0,1016.69
25,0.5,11.27,160,9.982,0,1016.4
23.88888889,0.52,11.27,160,16.1,0,1016.2
23.03888889,0.54,11.4149,162,15.5204,0,1015.62
21.66666667,0.59,6.44,170,16.1,0,1015.7
20,0.63,6.44,180,16.1,0,1015.3
17.93333333,0.78,20.2538,338,15.5204,0,1021.09
18.88888889,0.7,11.27,170,16.1,0,1015
18.33333333,0.73,11.27,170,16.1,0,1014.9
18.5,0.71,11.1412,173,15.4882,0,1014.75
20,0.68,4.83,180,9.982,0,1014.9
22.77777778,0.62,12.88,210,9.982,0,1015.3
25.85,0.5,17.5812,238,10.3684,0,1015.96
27.77777778,0.4,20.93,300,9.982,0,1016.2
28.88888889,0.43,12.88,310,9.982,0,1016.1
29.84444444,0.37,19.4327,292,10.3684,0,1016.66
30,0.35,16.1,290,9.982,0,1016.8
31.11111111,0.33,14.49,310,9.982,0,1016.6
32.01666667,0.31,16.8084,342,10.3684,0,1016.73
31.11111111,0.32,12.88,330,9.982,0,1016.8
30,0.34,16.1,340,9.982,0,1016.8
29.02777778,0.33,21.5901,0,10.3684,0,1016.73
27.77777778,0.4,17.71,340,9.982,0,1017.1
26.11111111,0.42,14.49,350,11.27,0,1017
23.15555556,0.55,17.1948,332,11.4471,0,1017.84
21.11111111,0.68,14.49,330,11.27,0,1017.2
20.55555556,0.71,11.27,340,16.1,0,1019.1
21.18333333,0.66,17.5168,340,15.1501,0,1019.37
20.55555556,0.66,25.76,330,16.1,0,1019.9
20,0.68,20.93,330,16.1,0,1020.6
12.78888889,0.83,17.4524,332,15.1501,0,1022.51
17.22222222,0.9,14.49,330,8.05,0,1022.3
17.22222222,0.9,6.44,230,8.05,0,1023
16.66666667,0.93,3.22,200,12.075,0,1022.8
17.22222222,0.87,9.66,280,11.27,0,1024
17.77777778,0.78,14.49,260,9.982,0,1024.1
18.90555556,0.79,17.5168,270,11.0768,0,1024.57
21.11111111,0.63,20.93,300,11.27,0,1024.6
22.77777778,0.51,17.71,320,11.27,0,1024.6
24.68888889,0.4,16.8406,336,10.3684,0,1024.39
25,0.33,16.1,300,9.982,0,1023.9
26.11111111,0.3,12.88,340,9.982,0,1023.5
26.89444444,0.27,11.3827,329,10.3684,0,1023.28
27.22222222,0.26,9.66,310,9.982,0,1022.7
27.22222222,0.26,11.27,300,9.982,0,1022.4
26.00555556,0.28,13.8943,319,10.3684,0,1022.3
25,0.3,11.27,310,9.982,0,1021.9
23.88888889,0.34,12.88,320,9.982,0,1022.1
21.28333333,0.48,8.1788,303,10.3684,0,1022.45
17.77777778,0.6,8.05,310,9.982,0,1022.5
17.22222222,0.65,6.44,310,16.1,0,1022.9
16.42222222,0.65,4.1699,320,15.1501,0,1023.04
15.55555556,0.72,3.22,310,16.1,0,1023.1
13.33333333,0.77,3.22,250,16.1,0,1022.8
13.66111111,0.81,1.288,145,15.1501,0,1020.11
11.66666667,0.86,3.22,340,16.1,0,1022.9
11.11111111,0.86,0,0,16.1,0,1022.7
10.55555556,0.87,3.9606,333,15.1501,0,1022.82
15,0.78,4.83,350,9.982,0,1022.8
20,0.63,0,0,9.982,0,1022.6
22.03333333,0.47,4.8461,52,10.3684,0,1022.65
23.88888889,0.36,4.83,100,9.982,0,0
25,0.32,4.83,220,9.982,0,1022.1
25.92222222,0.31,1.0626,269,10.3684,0,1022.18
27.22222222,0.28,9.66,240,9.982,0,1021.9
27.77777778,0.27,9.66,250,9.982,0,1021.5
27.81666667,0.27,10.9319,210,10.4006,0,1021.09
28.88888889,0.26,11.27,220,9.982,0,1020.4
27.77777778,0.23,11.27,190,9.982,0,1019.9
28.83888889,0.24,10.7709,211,10.3684,0,1019.61
27.77777778,0.25,11.27,220,9.982,0,1019.1
27.22222222,0.28,8.05,210,9.982,0,1018.8
24.23333333,0.43,11.0768,205,10.3684,0,1018.84
21.11111111,0.53,11.27,180,9.982,0,1019
19.44444444,0.59,11.27,170,16.1,0,1019.6
18.02222222,0.64,5.8765,206,15.1501,0,1019.65
16.11111111,0.7,0,0,16.1,0,1019.8
16.66666667,0.7,6.44,180,16.1,0,1019.8
18.87222222,0.78,5.7638,143,15.1501,0,1013.34
12.77777778,0.86,3.22,150,16.1,0,1019.4
14.44444444,0.8,11.27,140,16.1,0,1019.3
13.10555556,0.84,6.1019,143,15.1501,0,1019.26
17.22222222,0.72,8.05,150,9.982,0,1018.9
20,0.63,9.66,150,9.982,0,1018.6
22.23888889,0.59,11.592,129,10.3684,0,1018.37
26.11111111,0.47,12.88,140,9.982,0,1018.1
27.77777778,0.38,12.88,150,9.982,0,1017.8
28.75,0.36,20.0606,179,10.3684,0,1017.52
30,0.34,16.1,160,9.982,0,1017.1
31.11111111,0.32,14.49,180,9.982,0,1016.4
31.02222222,0.32,14.6671,187,10.3684,0,1015.88
32.22222222,0.3,16.1,170,9.982,0,1014.9
32.77777778,0.27,16.1,210,9.982,0,1014.2
32,0.27,15.9229,197,10.3684,0,1013.57
31.11111111,0.33,16.1,190,9.982,0,1012.8
30,0.35,12.88,200,9.982,0,1012.3
27.48333333,0.46,8.1788,190,10.3684,0,1012.2
23.88888889,0.62,9.66,130,9.982,0,1012.2
23.33333333,0.62,6.44,140,15.134,0,1012.7
21.57777778,0.69,11.27,140,15.5204,0,1012.67
15,0.93,6.44,170,4.508,0,1014.2
14.44444444,0.93,3.22,170,4.508,0,1013.7
12.11666667,0.85,9.499,303,13.8299,0,1008.53
13.88888889,0.93,3.22,160,4.508,0,1012.5
13.88888889,0.96,0,0,4.025,0,1012.1
13.93888889,0.93,2.7853,190,3.8962,0,1012.24
13.88888889,1,3.22,240,3.059,0,1012.1
13.88888889,0.93,11.27,340,2.576,0,1011.8
14.82777778,0.94,13.1859,359,4.3953,0,1011.7
16.11111111,0.87,12.88,0,8.05,0,1011.2
16.11111111,0.81,12.88,350,11.27,0,1011.1
16.97777778,0.77,12.2199,339,10.5133,0,1011.13
17.77777778,0.73,11.27,350,11.27,0,1010.5
17.77777778,0.7,11.27,0,11.27,0,1010.1
18.75,0.65,4.5241,328,11.4471,0,1009.93
18.88888889,0.56,0,0,11.27,0,1009.5
20,0.57,3.22,320,11.27,0,1009
20.85,0.5,4.4758,302,11.4471,0,1008.62
18.88888889,0.61,8.05,50,11.27,0,1007.8
20,0.61,3.22,170,11.27,0,1008
15.5,0.8,7.9051,201,11.0768,0,1007.84
15,0.83,8.05,200,11.27,0,1007.9
13.88888889,0.86,6.44,210,15.134,0,1008.1
13.64444444,0.88,11.8013,252,11.753,0,1008.27
22.22222222,0.68,11.27,130,16.1,0,1012.4
21.11111111,0.71,11.27,140,16.1,0,1012.3
15.39444444,0.91,3.22,268,10.3684,0,1014.49
17.77777778,0.84,6.44,150,16.1,0,1011.9
16.11111111,0.87,3.22,220,15.134,0,1012.2
18.50555556,0.78,11.7047,332,14.7154,0,1012.52
18.88888889,0.73,11.27,320,9.982,0,1012.6
18.88888889,0.73,20.93,340,9.982,0,1012.5
20.92222222,0.65,12.8317,313,11.4471,0,1012.7
21.11111111,0.63,12.88,330,11.27,0,1013.5
25,0.54,16.1,310,9.982,0,1012.7
24.79444444,0.51,12.3809,318,10.3684,0,1012.61
27.22222222,0.44,11.27,330,9.982,0,1012.3
27.77777778,0.43,16.1,310,9.982,0,1011.9
28.64444444,0.38,12.6063,293,10.3684,0,1011.7
30,0.35,11.27,300,9.982,0,1011
27.77777778,0.4,20.93,290,9.982,0,1010.5
26.21666667,0.43,26.4362,301,10.3684,0,1010.71
22.22222222,0.53,28.98,320,11.27,0,1011.2
18.88888889,0.65,28.98,310,9.982,0,1011.7
17.34444444,0.67,35.4683,320,11.4471,0,1013.01
17.22222222,0.72,24.15,340,11.27,0,1013.1
16.11111111,0.78,20.93,320,16.1,0,1013.9
15.10555556,0.9,14.2807,303,15.1501,0,1014.73
14.44444444,0.93,11.27,340,15.134,0,1014.3
14.44444444,0.93,14.49,350,12.075,0,1014.3
13.47222222,0.96,13.202,354,9.982,0,1011.83
14.44444444,0.93,6.44,300,9.982,0,1015.1
14.44444444,0.93,11.27,310,9.982,0,1014.7
13.33333333,0.94,10.8353,12,9.982,0,1014.75
12.77777778,0.96,11.27,10,11.27,0,1014.3
13.88888889,0.9,8.05,0,8.05,0,1014.1
13.88888889,0.91,8.533,355,10.3201,0,1014.37
13.88888889,0.9,8.05,0,11.27,0,1014.5
15,0.87,9.66,10,11.27,0,1014.9
14.91111111,0.88,12.3165,349,10.5133,0,1015.3
16.11111111,0.81,14.49,340,11.27,0,1015.2
16.11111111,0.81,11.27,350,11.27,0,1015.1
15.97222222,0.82,12.5902,339,11.0768,0,1014.78
16.11111111,0.81,9.66,10,11.27,0,1014.6
16.11111111,0.81,8.05,10,11.27,0,1014.5
16.04444444,0.82,12.7029,7,10.7065,0,1014.15
16.11111111,0.81,11.27,10,11.27,0,1013.8
15,0.87,9.66,10,11.27,0,1014.1
14.95,0.88,12.5419,357,11.0768,0,1013.76
13.88888889,0.93,11.27,10,11.27,0,1013.4
13.88888889,0.96,6.44,20,9.982,0,1013.6
13.92222222,0.96,11.2378,350,9.6117,0,1013.14
13.88888889,0.93,11.27,10,9.982,0,1012.6
13.33333333,0.96,14.49,350,9.982,0,1011.8
13.36666667,0.96,9.5151,352,4.991,0,1008.83
13.33333333,0.93,11.27,0,9.982,0,1010.9
13.33333333,0.93,17.71,0,12.075,0,1009.8
13.36666667,0.93,14.3129,7,13.0088,0,1009.87
12.77777778,1,16.1,10,11.27,0,1009.1
12.77777778,1,17.71,10,11.27,0,1008.1
13.83888889,0.94,14.0553,26,6.9713,0,1008.19
13.88888889,0.93,9.66,20,4.025,0,1008.1
15,0.93,9.66,20,4.508,0,1008.2
15.08333333,0.93,4.2665,56,4.9588,0,1008.28
16.11111111,0.93,1.61,100,4.025,0,1007.9
16.11111111,0.93,3.22,240,7.084,0,1007.9
17.03333333,0.88,5.7316,251,8.7262,0,1007.83
16.11111111,0.87,9.66,160,6.118,0,1007.8
16.11111111,0.93,12.88,250,7.084,0,1008.3
16.09444444,0.93,9.7244,288,11.4471,0,1006.91
17.22222222,0.87,8.05,230,11.27,0,1007
17.22222222,0.87,3.22,180,11.27,0,1007.7
16.17777778,0.92,3.4454,244,8.7262,0,1007.97
16.11111111,0.87,3.22,270,11.27,0,1008
15.55555556,0.93,3.22,280,8.05,0,1008.3
15.08888889,0.93,7.0196,207,6.7137,0,1008.39
14.44444444,0.93,6.44,230,6.118,0,1008.5
13.88888889,0.96,0,0,4.508,0,1008.6
13.53888889,0.96,9.3863,168,9.982,0,1008.81
13.88888889,0.96,0,0,4.508,0,1008.1
13.88888889,0.96,3.22,230,4.508,0,1007.9
14.44444444,0.93,3.542,229,5.3935,0,1008.26
15,0.93,0,0,4.991,0,1008.4
15,0.93,3.22,170,6.118,0,1008.7
16.06111111,0.88,5.4901,202,11.0768,0,1008.93
16.11111111,0.87,4.83,190,11.27,0,1008.9
17.22222222,0.75,9.66,210,11.27,0,1008.9
17.67222222,0.74,9.4507,200,11.0768,0,1008.91
17.77777778,0.73,12.88,200,11.27,0,1009.1
18.88888889,0.68,11.27,220,11.27,0,1009.3
19.81111111,0.62,8.5491,200,11.4471,0,1009.1
20,0.61,3.22,180,11.27,0,1008.8
20,0.63,3.22,50,11.27,0,1008.4
21.06111111,0.59,0.8372,146,11.4471,0,1008.48
20,0.63,0,0,11.27,0,1008.2
20,0.63,1.61,210,11.27,0,1008.5
18.03888889,0.76,7.8729,237,10.3684,0,1008.75
16.11111111,0.87,8.05,250,9.982,0,1008.8
16.11111111,0.87,3.22,250,16.1,0,1009.1
15.13888889,0.9,4.9266,260,15.5204,0,1008.98
14.44444444,0.9,3.22,170,15.134,0,1008.9
13.33333333,0.93,0,0,12.075,0,1009.1
16.33888889,0.9,8.855,26,14.7154,0,1007.73
13.88888889,0.93,3.22,190,9.982,0,1008.4
13.33333333,0.96,3.22,180,9.982,0,1008.1
12.27777778,0.93,3.22,210,5.4901,0,1008.4
13.88888889,0.93,3.22,160,6.118,0,1008.4
17.22222222,0.81,4.83,300,9.982,0,1008.3
19.70555556,0.75,4.5402,325,11.0768,0,1008.38
21.11111111,0.59,0,0,11.27,0,1008.4
21.11111111,0.59,1.61,350,11.27,0,1008.6
22.55555556,0.57,4.2504,279,11.4471,0,1008.67
22.77777778,0.53,8.05,140,11.27,0,1008.4
22.77777778,0.51,1.61,20,11.27,0,1008.2
24.82777778,0.4,6.5849,346,10.3684,0,1007.77
25,0.45,4.83,350,11.27,0,1007.6
22.77777778,0.62,9.66,60,4.991,0,1007.3
22.76111111,0.61,10.8353,313,11.0768,0,1007.6
22.22222222,0.64,12.88,320,11.27,0,1007.1
22.77777778,0.62,12.88,330,11.27,0,1007.3
20.20555556,0.71,10.1752,339,11.4471,0,1007.44
17.77777778,0.84,9.66,320,11.27,0,1007.4
17.77777778,0.84,6.44,340,12.075,0,1008
16.75555556,0.86,11.5437,328,11.753,0,1007.26
15.55555556,0.93,11.27,320,15.134,0,1007.4
15.55555556,0.93,6.44,330,15.134,0,1007
15.76111111,0.93,5.1198,232,6.7137,0,1007.08
16.66666667,0.93,6.44,300,9.982,0,1006.4
16.66666667,0.93,11.27,340,9.982,0,1006.5
16.06111111,0.94,3.7996,66,6.3434,0,1006.67
16.11111111,1,0,0,6.118,0,1007
18.88888889,0.84,3.22,10,8.05,0,1007
20.76666667,0.75,7.4543,332,11.0768,0,1006.79
22.77777778,0.62,9.66,350,11.27,0,1006.9
23.88888889,0.58,11.27,350,11.27,0,1007.1
24.65555556,0.55,4.1538,3,11.4471,0,1007.34
26.11111111,0.47,9.66,330,11.27,0,1007.3
26.11111111,0.47,3.22,340,11.27,0,1007.1
26.75555556,0.46,5.9409,285,11.4471,0,1007.07
22.77777778,0.62,24.15,290,11.27,0,1006.4
22.77777778,0.57,16.1,280,11.27,0,1006.9
22.22222222,0.61,6.44,250,16.1,0,1006.6
22.22222222,0.73,9.66,230,11.27,0,1006.7
21.11111111,0.73,9.66,220,11.27,0,1007
19.04444444,0.84,12.0428,196,11.4471,0,1007.53
17.77777778,0.97,4.83,210,11.27,0,1007.4
17.77777778,0.93,3.22,240,12.075,0,1007.4
17.23888889,0.92,6.5205,253,8.3559,0,1007.35
16.66666667,0.93,3.22,230,6.118,0,1007.2
16.11111111,0.93,6.44,180,6.118,0,1007.5
13.87222222,0.95,2.2862,330,4.1377,0,1009.55
15,0.96,3.22,180,4.025,0,1007.2
15,0.93,3.22,270,4.508,0,1006.9
14.72222222,0.93,3.3005,183,5.3613,0,1006.78
15,0.93,1.61,260,4.991,0,1006.9
17.22222222,0.93,0,0,4.991,0,1006.7
19.02777778,0.84,0.4508,258,6.7137,0,1006.89
20,0.84,4.83,180,8.05,0,1006.9
22.77777778,0.73,4.83,180,11.27,0,1006.4
24.81111111,0.63,5.1842,176,11.4471,0,1006.59
17.77777778,0.97,22.54,260,0.322,0,1006.2
16.11111111,0.93,9.66,10,11.27,0,1007.4
17.18888889,0.92,8.9677,189,9.6117,0,1007.88
17.77777778,0.9,0,0,11.27,0,1007.1
18.88888889,0.9,1.61,210,11.27,0,1007.7
19.89444444,0.8,2.3667,349,11.4471,0,1007.84
20,0.84,3.22,330,11.27,0,1007.5
21.11111111,0.79,1.61,320,11.27,0,1007.5
19.04444444,0.84,2.898,46,11.0768,0,1007.92
17.22222222,0.93,0,0,11.27,0,1008.4
15.55555556,0.93,3.22,190,15.134,0,1009
14.80555556,0.96,7.9856,287,9.4185,0,1009.25
14.44444444,0.96,3.22,240,6.118,0,1009.4
13.88888889,0.96,0,0,1.932,0,1009.5
17.4,0.94,7.9856,343,11.1573,0,1010.13
12.77777778,0.96,0,0,0.161,0,1009.8
12.22222222,0.96,0,0,0.644,0,1009.6
13.03888889,0.96,3.5259,270,2.0125,0,1009.47
16.11111111,0.93,3.22,290,4.025,0,1009.2
17.77777778,0.9,3.22,320,9.982,0,1009.7
18.80555556,0.86,3.1073,328,9.3863,0,1009.83
20,0.78,1.61,330,11.27,0,1010.3
20,0.78,3.22,120,11.27,0,1010.2
20.95555556,0.79,3.0429,165,10.7065,0,1010.55
22.22222222,0.68,3.22,230,11.27,0,1010.5
22.77777778,0.66,4.83,160,11.27,0,1010.2
23.71666667,0.58,3.9284,293,11.0768,0,1010.08
23.88888889,0.58,4.83,230,11.27,0,1009.8
23.88888889,0.58,4.83,180,11.27,0,1009.5
24.44444444,0.57,5.9409,176,15.4882,0,1009.39
25,0.54,6.44,240,16.1,0,1008.9
25,0.54,3.22,180,11.27,0,0
22.74444444,0.66,4.9266,258,11.4471,0,1009.1
21.11111111,0.79,3.22,170,11.27,0,1009.3
21.11111111,0.76,3.22,230,15.134,0,1009.9
19.96666667,0.82,3.3488,250,14.7154,0,1010.25
19.44444444,0.87,3.22,50,15.134,0,1010.4
18.33333333,0.93,3.22,200,15.134,0,1010.4
18.44444444,0.93,3.2039,88,9.982,0,1010.76
16.11111111,0.97,3.22,220,12.075,0,1010.1
15.55555556,0.96,6.44,190,0.805,0,1010
15,0.96,0,0,0.161,0,1010.2
17.39444444,0.92,3.22,150,2.2218,0,1010.3
20,0.87,3.22,150,4.991,0,1010.4
21.14444444,0.81,7.5992,146,9.982,0,1010.59
22.22222222,0.73,9.66,130,11.27,0,1010.9
22.77777778,0.71,9.66,140,11.27,0,1011.4
23.87222222,0.62,8.7423,162,11.4471,0,1010.87
26.11111111,0.54,12.88,120,11.27,0,1010.6
25,0.5,8.05,160,11.27,0,1010.5
25.90555556,0.48,7.8085,159,11.4471,0,1010.21
25.25555556,0.53,3.542,139,10.9319,0,1010.44
24.19444444,0.59,4.0089,26,10.2396,0,1010.8
23.11666667,0.65,8.1305,14,9.982,0,1011.12
22.08333333,0.71,9.0804,24,10.6904,0,1011.31
21.02777778,0.78,9.1609,43,11.8335,0,1011.47
20.11111111,0.83,9.2253,55,12.4292,0,1011.72
19.37222222,0.88,8.1788,56,11.8979,0,1012.16
18.76666667,0.93,6.2629,49,10.8192,0,1012.69
18.33333333,0.95,4.6529,34,9.982,0,1013.14
18.21666667,0.95,4.186,2,9.9015,0,1013.47
18.27222222,0.92,5.3452,333,10.0464,0,1013.72
18.07222222,0.91,6.118,324,9.6117,0,1013.88
17.13333333,0.93,4.7495,330,7.9212,0,1013.88
15.94444444,0.95,2.8658,4,5.6672,0,1013.78
15.55555556,0.96,3.22,50,4.025,0,1013.76
16.54444444,0.95,4.5402,59,3.3488,0,1013.9
18.32777778,0.93,5.8282,59,3.3005,0,1014.11
20.22222222,0.88,6.3434,58,4.025,0,1014.28
22.23333333,0.76,5.7155,57,6.1019,0,1014.39
24.35,0.62,4.2987,54,8.9677,0,1014.46
25.86666667,0.51,2.5277,48,11.0768,0,1014.48
26.11111111,0.5,4.83,240,11.27,0,1014.2
27.22222222,0.47,4.83,110,11.27,0,1013.6
26.09444444,0.5,3.542,67,11.4471,0,1013.68
27.22222222,0.51,8.05,290,11.27,0,1013.3
27.22222222,0.47,8.05,260,11.27,0,1012.8
27.60555556,0.44,8.9677,275,9.982,0,1012.74
23.88888889,0.62,12.88,280,11.27,0,1013
22.22222222,0.73,4.83,290,11.27,0,1013.2
21.47222222,0.77,9.0643,309,11.0768,0,1013.45
20,0.87,8.05,280,9.982,0,1013.8
19.44444444,0.87,6.44,310,9.982,0,1014.4
18.59444444,0.9,6.7781,301,9.982,0,1014.54
12.22222222,0.96,3.22,280,12.075,0,1008.2
12.22222222,0.8,6.44,290,15.134,0,1008.1
8.605555556,0.77,11.4149,293,15.1501,0,1010.46
10,0.89,6.44,310,15.134,0,1007.5
9.444444444,0.89,3.22,320,15.134,0,1007.2
8.783333333,0.92,7.1967,320,11.753,0,1007.45
11.11111111,0.86,0,0,9.982,0,1007.5
13.88888889,0.77,8.05,310,9.982,0,1007.4
16.97777778,0.64,4.2987,296,9.982,0,1007.4
18.88888889,0.56,4.83,220,9.982,0,1007.1
20,0.49,11.27,250,11.27,0,1006.8
21.97777778,0.47,11.1734,253,11.4471,0,1006.95
22.77777778,0.48,16.1,270,11.27,0,1006.5
23.88888889,0.45,14.49,260,11.27,0,1006.1
19.15,0.72,10.7226,258,11.4471,0,1006.21
22.22222222,0.64,8.05,240,11.27,0,1005.4
22.77777778,0.32,28.98,310,9.982,0,1005.1
22.74444444,0.35,24.5203,306,10.3684,0,1005.45
22.77777778,0.18,28.98,320,9.982,0,1005.6
21.11111111,0.21,27.37,320,9.982,0,1006.2
19.04444444,0.26,19.8513,321,10.3684,0,1007.17
15,0.42,11.27,330,9.982,0,1007.8
12.22222222,0.59,11.27,290,16.1,0,1008.9
11.11111111,0.6,8.372,340,15.5204,0,1009.75
18.33333333,0.9,6.44,280,9.982,0,1014.4
18.33333333,0.9,6.44,280,9.982,0,1014.1
17.91666667,0.96,3.7674,277,6.3434,0,1016.19
17.77777778,0.97,4.83,330,9.982,0,0
17.77777778,0.93,11.27,290,9.982,0,1013.8
18.33333333,0.91,6.6493,322,6.2146,0,1013.98
18.88888889,0.9,9.66,330,8.05,0,1014
20,0.84,12.88,350,9.982,0,1014.2
21.00555556,0.8,11.0607,347,10.7065,0,1014.64
21.11111111,0.79,8.05,320,11.27,0,1014.6
22.22222222,0.73,0,0,11.27,0,1014.9
24.56666667,0.67,11.2217,328,11.0768,0,1015
27.22222222,0.56,3.22,300,11.27,0,1014.8
25,0.58,16.1,30,11.27,0,1014.3
22.30555556,0.74,10.5938,138,11.4471,0,1014.77
22.22222222,0.73,0,0,11.27,0,1014.8
22.22222222,0.81,4.83,180,11.27,0,1015.1
23.67777778,0.71,8.1949,233,11.4471,0,1014.72
25,0.69,4.83,310,11.27,0,1014.2
25,0.64,8.05,50,11.27,0,1014.6
23.76666667,0.74,4.1055,168,11.4471,0,1015.11
21.11111111,0.87,0,0,9.982,0,1015.5
20.55555556,0.9,3.22,270,12.075,0,1016.3
19.09444444,0.93,4.6529,286,9.982,0,1016.19
10.55555556,0.61,11.27,330,16.1,0,1010.6
10.55555556,0.63,11.27,320,16.1,0,1010.7
7.616666667,0.89,4.4597,172,6.7137,0,1013.67
7.222222222,0.83,6.44,280,16.1,0,1011
7.777777778,0.73,6.44,260,16.1,0,1011.2
8.627777778,0.7,7.1806,298,15.1501,0,1011.47
7.777777778,0.79,6.44,290,16.1,0,1011.8
12.77777778,0.55,11.27,320,9.982,0,1011.7
14.81111111,0.51,10.1269,308,10.3684,0,1012.18
16.11111111,0.48,12.88,250,9.982,0,1012.3
16.11111111,0.48,14.49,270,9.982,0,1012.8
15.92222222,0.49,13.6206,285,11.4471,0,1013.08
17.22222222,0.41,11.27,310,11.27,0,1013.2
17.77777778,0.43,11.27,260,9.982,0,1012.7
17.84444444,0.39,12.6546,253,10.3684,0,1012.39
17.77777778,0.43,12.88,230,9.982,0,1012.2
17.77777778,0.43,14.49,270,9.982,0,1011.9
17.72777778,0.43,15.7941,268,10.3684,0,1012.2
17.22222222,0.48,9.66,240,9.982,0,1012.2
17.22222222,0.52,11.27,240,9.982,0,1012.5
13.99444444,0.73,12.8639,232,9.982,0,1013.14
11.11111111,0.86,9.66,210,9.982,0,1013.7
10.55555556,0.86,6.44,220,16.1,0,1014.5
9.233333333,0.93,6.2951,276,11.753,0,1014.75
8.888888889,0.93,6.44,230,8.05,0,1014.6
7.222222222,0.93,3.22,200,8.05,0,1014.1
14.74444444,0.91,9.9659,160,9.982,0,1011.16
6.111111111,0.96,3.22,160,4.025,0,1013.8
6.666666667,0.96,6.44,160,0,0,1013.4
7.583333333,0.96,6.5688,175,1.7227,0,1013.41
7.777777778,0.96,4.83,140,0.644,0,1013.4
8.888888889,1,8.05,140,0.322,0,1013.3
11.31666667,0.99,13.0893,170,6.1019,0,1013.57
16.11111111,0.78,16.1,140,9.982,0,1013.1
17.22222222,0.67,20.93,160,9.982,0,1012.5
18.99444444,0.61,17.8227,161,11.4471,0,1012.24
21.11111111,0.49,20.93,170,11.27,0,1011.8
20,0.4,20.93,190,9.982,0,1011.1
20.13888889,0.59,1.0948,233,11.4471,0,1011.97
18.88888889,0.65,8.05,170,9.982,0,1011.4
18.88888889,0.65,9.66,210,11.27,0,1011.2
19.98333333,0.62,8.5813,216,10.3684,0,1010.78
18.88888889,0.68,8.05,220,9.982,0,1010.5
17.77777778,0.78,8.05,200,9.982,0,1010.4
17.65555556,0.79,4.7334,195,10.3684,0,1010.61
15,0.87,3.22,180,9.982,0,1010.8
13.88888889,0.93,6.44,200,9.982,0,1011.2
14.28888889,0.95,6.0375,204,9.982,0,1011.17
13.88888889,0.96,6.44,170,9.982,0,1011
15,0.93,3.22,200,11.27,0,0
16.09444444,0.85,6.3434,191,15.1501,0,1005.81
15.55555556,0.9,6.44,160,9.982,0,1010.1
15.55555556,0.93,6.44,200,9.982,0,1010.4
15.24444444,0.96,6.1019,161,6.7137,0,1010.21
16.11111111,0.93,9.66,160,6.118,0,1010
17.77777778,0.9,9.66,140,9.982,0,1009.8
20.01666667,0.84,12.7351,143,9.982,0,1009.52
22.22222222,0.73,16.1,130,9.982,0,1009
25,0.54,20.93,150,9.982,0,1008.2
26.78888889,0.42,24.7618,189,10.3684,0,1008.04
27.22222222,0.41,17.71,180,9.982,0,1007.7
25,0.54,20.93,190,11.27,0,1007.4
27.1,0.44,24.15,188,10.3684,0,1006.66
27.77777778,0.4,20.93,180,9.982,0,1006.4
27.22222222,0.47,16.1,160,9.982,0,1005.7
27.23888889,0.44,22.0248,159,10.3684,0,1005.1
27.22222222,0.44,24.15,170,9.982,0,1004.1
26.11111111,0.5,14.49,170,9.982,0,1004
23.97777778,0.61,14.2646,171,10.3684,0,1004.05
22.77777778,0.62,14.49,160,9.982,0,1004.2
22.22222222,0.61,14.49,160,16.1,0,1004.4
21.7,0.64,14.7476,171,15.5204,0,1004.19
21.11111111,0.68,20.93,170,16.1,0,1004
18.88888889,0.75,11.27,170,16.1,0,1004.3
14.31666667,0.94,4.0089,181,5.7477,0,1011.59
16.11111111,0.84,6.44,190,15.134,0,1005.4
15,0.87,11.27,180,15.134,0,1005.5
15.08333333,0.85,12.236,190,15.5204,0,1005.89
16.11111111,0.81,4.83,180,9.982,0,1006.3
20,0.61,9.66,180,9.982,0,1006.6
